group,mode,input,feature,encoder,fusion,classifier,pretrained,frozen,cpu_only,use_spectral_gate,use_noise_aug,use_freq_mixstyle,train_rows,robot_profile_rows,robot_eval_rows,profile_eval_overlap_count,x_train_rows,x_train_dim,x_eval_rows,x_eval_dim,accuracy,paper_precision,paper_recall,paper_f1,macro_precision,macro_recall,macro_f1,binary_contact_f1,per_class_precision,per_class_recall,per_class_f1
handcrafted_domain_robustness,xgb_mfcc_fft_h2_h3_gate_noise_aug,mfcc_fft,mfcc_fft,handcrafted,none,xgboost,False,False,True,True,True,False,10676,227,1992,0,85408,1792,1992,1792,0.626004016064257,0.6124255495532573,0.626004016064257,0.5881623096178485,0.5344084943496472,0.5043759369729472,0.48787871063486965,0.8631905007743934,"{""ambient"": 0.7802101576182137, ""leaf"": 0.37401574803149606, ""trunk"": 0.6, ""twig"": 0.3834080717488789}","{""ambient"": 0.9845303867403314, ""leaf"": 0.3242320819112628, ""trunk"": 0.19522776572668113, ""twig"": 0.5135135135135135}","{""ambient"": 0.870542256961407, ""leaf"": 0.3473491773308958, ""trunk"": 0.2945990180032733, ""twig"": 0.43902439024390244}"
