group,mode,input,feature,encoder,fusion,classifier,pretrained,frozen,cpu_only,use_spectral_gate,use_noise_aug,use_freq_mixstyle,train_rows,robot_profile_rows,robot_eval_rows,profile_eval_overlap_count,x_train_rows,x_train_dim,x_eval_rows,x_eval_dim,accuracy,paper_precision,paper_recall,paper_f1,macro_precision,macro_recall,macro_f1,binary_contact_f1,per_class_precision,per_class_recall,per_class_f1
handcrafted_domain_robustness,xgb_mfcc_fft_h3_h4_noise_aug_mixstyle,mfcc_fft,mfcc_fft,handcrafted,none,xgboost,False,False,True,False,True,True,10676,227,1992,0,96084,1792,1992,1792,0.6691767068273092,0.6849386756708601,0.6691767068273092,0.64472717969261,0.5923813265628699,0.5586477606848074,0.5372352609542993,0.9482341557813256,"{""ambient"": 0.8942687747035574, ""leaf"": 0.46153846153846156, ""trunk"": 0.6428571428571429, ""twig"": 0.3708609271523179}","{""ambient"": 1.0, ""leaf"": 0.32764505119453924, ""trunk"": 0.23427331887201736, ""twig"": 0.6726726726726727}","{""ambient"": 0.9441836202399583, ""leaf"": 0.38323353293413176, ""trunk"": 0.34340222575516693, ""twig"": 0.4781216648879402}"
