group,mode,input,feature,encoder,fusion,classifier,pretrained,frozen,best_epoch,weight_file,paper_f1,paper_precision,paper_recall,macro_f1,macro_precision,macro_recall,weighted_f1,weighted_precision,weighted_recall,accuracy,binary_contact_f1,ambient_precision,ambient_recall,ambient_f1,ambient_support,leaf_precision,leaf_recall,leaf_f1,leaf_support,trunk_precision,trunk_recall,trunk_f1,trunk_support,twig_precision,twig_recall,twig_f1,twig_support
deep_audio,audio_deep_cnn_mfcc,mfcc_map,mfcc,cnn,none,mlp_head,False,False,12,/kaggle/working/outputs/variants/best_audio_deep_cnn_mfcc_model.pt,0.7147108663211963,0.7072408104236783,0.7272317403065826,0.585991352277724,0.597398096507244,0.5809881382133245,0.7147108663211963,0.7072408104236783,0.7272317403065826,0.7272317403065826,0.9429400386847195,0.9094583670169766,0.9946949602122016,0.950168918918919,1131,0.47465437788018433,0.3515358361774744,0.403921568627451,293,0.5169082125603864,0.4642082429501085,0.48914285714285716,461,0.48857142857142855,0.5135135135135135,0.5007320644216691,333
deep_audio,audio_deep_transformer_stft,stft_map,stft,transformer,none,mlp_head,False,False,40,/kaggle/working/outputs/variants/best_audio_deep_transformer_stft_model.pt,0.6930332435964023,0.68533760015683,0.7091974752028855,0.5525368956301148,0.5709613704043683,0.5441579760596145,0.6930332435964023,0.68533760015683,0.7091974752028855,0.7091974752028855,0.929064039408867,0.8870588235294118,1.0,0.940149625935162,1131,0.32592592592592595,0.3003412969283277,0.31261101243339257,293,0.5056433408577878,0.48590021691973967,0.49557522123893805,461,0.5652173913043478,0.39039039039039036,0.46181172291296624,333
deep_audio,audio_deep_crnn_mfcc,mfcc_map,mfcc,crnn,none,mlp_head,False,False,22,/kaggle/working/outputs/variants/best_audio_deep_crnn_mfcc_model.pt,0.6790512375356798,0.6985840171628134,0.7037871956717764,0.5402118134840785,0.5839490966979751,0.5568554754367304,0.6790512375356798,0.6985840171628134,0.7037871956717764,0.7037871956717764,0.9354838709677419,0.8967434471803019,0.9982316534040672,0.9447698744769875,1131,0.4581005586592179,0.27986348122866894,0.3474576271186441,293,0.580952380952381,0.2646420824295011,0.36363636363636365,461,0.4,0.6846846846846847,0.5049833887043189,333
deep_audio,audio_deep_psla_efficientnet,psla_logmel_map,psla_logmel,efficientnet_b0_psla,none,mlp_head,imagenet_optional,False,20,/kaggle/working/outputs/variants/best_audio_deep_psla_efficientnet_model.pt,0.6844337579860127,0.6866204533867464,0.7155094679891795,0.5362261808804185,0.5697542087214142,0.5603466914552976,0.6844337579860127,0.6866204533867464,0.7155094679891795,0.7155094679891795,0.9261418853255587,0.892542101042502,0.9840848806366048,0.936080740117746,1131,0.3888888888888889,0.09556313993174062,0.15342465753424658,293,0.5259259259259259,0.46203904555314534,0.49191685912240185,461,0.4716599190283401,0.6996996996996997,0.5634824667472793,333
deep_audio,audio_deep_transformer_psla_logmel,psla_logmel_map,psla_logmel,transformer,none,mlp_head,False,False,6,/kaggle/working/outputs/variants/best_audio_deep_transformer_psla_logmel_model.pt,0.6872727387017177,0.6751041092639907,0.7046889089269612,0.5355337757377734,0.5395060735024705,0.5389170606869619,0.6872727387017177,0.6751041092639907,0.7046889089269612,0.7046889089269612,0.9498553519768563,0.917140536149472,0.9982316534040672,0.955969517358171,1131,0.2864864864864865,0.18088737201365188,0.2217573221757322,293,0.4557823129251701,0.4360086767895879,0.44567627494456763,461,0.4986149584487535,0.5405405405405406,0.5187319884726225,333
deep_audio,audio_deep_cnn_stft,stft_map,stft,cnn,none,mlp_head,False,False,21,/kaggle/working/outputs/variants/best_audio_deep_cnn_stft_model.pt,0.6524917298678097,0.6310354701769897,0.6943192064923355,0.48250532992809525,0.4900372399766877,0.5055591560999748,0.6524917298678097,0.6310354701769897,0.6943192064923355,0.6943192064923355,0.9194831013916501,0.8747099767981439,1.0,0.9331683168316832,1131,0.15,0.020477815699658702,0.036036036036036036,293,0.4288164665523156,0.5422993492407809,0.4789272030651341,461,0.5066225165562914,0.4594594594594595,0.4818897637795276,333
deep_audio,audio_deep_cnn_psla_logmel,psla_logmel_map,psla_logmel,cnn,none,mlp_head,False,False,8,/kaggle/working/outputs/variants/best_audio_deep_cnn_psla_logmel_model.pt,0.6233673522265444,0.6136594308544807,0.6731289449954915,0.44865268758989013,0.4873982530879083,0.4687327538094441,0.6233673522265444,0.6136594308544807,0.6731289449954915,0.6731289449954915,0.8849104859335039,0.8355555555555556,0.9973474801061007,0.909310761789601,1131,0.18181818181818182,0.027303754266211604,0.04747774480712166,293,0.40923076923076923,0.5770065075921909,0.47884788478847884,461,0.5229885057471264,0.2732732732732733,0.358974358974359,333
