group,mode,input,feature,encoder,fusion,classifier,pretrained,frozen,cpu_only,use_spectral_gate,use_noise_aug,use_freq_mixstyle,train_rows,robot_profile_rows,robot_eval_rows,profile_eval_overlap_count,x_train_rows,x_train_dim,x_eval_rows,x_eval_dim,accuracy,paper_precision,paper_recall,paper_f1,macro_precision,macro_recall,macro_f1,binary_contact_f1,per_class_precision,per_class_recall,per_class_f1
handcrafted_domain_robustness,xgb_mfcc_fft_h3_noise_aug,mfcc_fft,mfcc_fft,handcrafted,none,xgboost,False,False,True,False,True,False,10676,227,1992,0,85408,1792,1992,1792,0.6651606425702812,0.6752148712625556,0.6651606425702812,0.6393974645374003,0.5832874336369186,0.5509914847735877,0.5300555245015578,0.9436345966958212,"{""ambient"": 0.8863858961802155, ""leaf"": 0.4574468085106383, ""trunk"": 0.6201117318435754, ""twig"": 0.36920529801324503}","{""ambient"": 1.0, ""leaf"": 0.2935153583617747, ""trunk"": 0.24078091106290672, ""twig"": 0.6696696696696697}","{""ambient"": 0.9397715472481828, ""leaf"": 0.3575883575883576, ""trunk"": 0.346875, ""twig"": 0.4759871931696905}"
